osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,pedestrian_priority_score_norm,risk_class,risk_probability
18618230,5,0.3976,5,0.39462999400340637,0.1628,69.71,73.64,69.71,0.04201680672268908,0.3378036715400682,0.2222222222222222,0.6030790169096011,0.16238119059529765,0.2643119996964983,0.0,high,0.9529
62173510,1,0.4722,7,0.37432100279772496,0.4303,55.15,57.68,55.15,0.008403361344537815,0.4198087281521381,0.4444444444444444,0.5720414249957619,0.4300150075037519,0.2090746993436777,0.0,high,0.9977
18618300,6,0.3584,6,0.43743677785487095,0.2203,153.84,162.16,153.84,0.05042016806722689,0.2947125425964604,0.3333333333333333,0.6684992770726957,0.21990995497748872,0.5834819226829547,0.0,high,1.0
1028689883,3,0.2242,5,0.5823060931299425,0.0991,124.81,127.21,124.81,0.025210084033613446,0.14719138177421132,0.2222222222222222,0.8898984909877189,0.09864932466233116,0.47334876133388976,0.0,high,1.0
553234915,72,0.6234,6,0.2865777299277614,0.5,92.81,98.66,92.81,0.6050420168067226,0.5860173683631966,0.3333333333333333,0.43794614330788,0.4997498749374687,0.3519481012178004,0.0,medium,0.8073
4743368,0,0.4203,8,0.420229965658924,0.2841,131.59,147.06,131.59,0.0,0.36275695284159615,0.5555555555555556,0.6422026476799729,0.2837418709354677,0.4990705261959863,0.0,high,1.0
10851867,5,0.5195,9,0.1823478635536304,0.4102,158.15,166.87,158.15,0.04201680672268908,0.47180389139276685,0.6666666666666666,0.27865491978077195,0.4099049524762381,0.5998330740923404,0.0,high,1.0
10851867,0,0.4956,9,0.30942098572833715,0.0559,64.36,82.85,64.36,0.0,0.44553149389908764,0.6666666666666666,0.4728567720211057,0.05542771385692846,0.24401532683333965,0.0,high,0.8612
4743384,0,0.1807,11,0.312317049998655,0.1497,139.27,139.27,143.19,0.0,0.09937341980872814,0.8888888888888888,0.477282735874654,0.1492746373186593,0.5282066846238478,0.0,high,1.0
4743390,0,0.2869,10,0.26350744613512517,0.1916,156.83,156.83,159.18,0.0,0.21611520281411456,0.7777777777777778,0.4026885548614391,0.19119559779889944,0.5948252968625518,0.0,high,1.0
